n1	n2	label	setting	compound_text
peace	deal	topical	full	modifier: peace ; head: deal
peace	deal	topical	mask_modifier	modifier: [MASK] ; head: deal
peace	deal	topical	mask_head	modifier: peace ; head: [MASK]
plea	deal	topical	full	modifier: plea ; head: deal
plea	deal	topical	mask_modifier	modifier: [MASK] ; head: deal
plea	deal	topical	mask_head	modifier: plea ; head: [MASK]
property	deal	topical	full	modifier: property ; head: deal
property	deal	topical	mask_modifier	modifier: [MASK] ; head: deal
property	deal	topical	mask_head	modifier: property ; head: [MASK]
takeover	deal	topical	full	modifier: takeover ; head: deal
takeover	deal	topical	mask_modifier	modifier: [MASK] ; head: deal
takeover	deal	topical	mask_head	modifier: takeover ; head: [MASK]
trade	deal	topical	full	modifier: trade ; head: deal
trade	deal	topical	mask_modifier	modifier: [MASK] ; head: deal
trade	deal	topical	mask_head	modifier: trade ; head: [MASK]
defense	pact	topical	full	modifier: defense ; head: pact
defense	pact	topical	mask_modifier	modifier: [MASK] ; head: pact
defense	pact	topical	mask_head	modifier: defense ; head: [MASK]
merger	pact	topical	full	modifier: merger ; head: pact
merger	pact	topical	mask_modifier	modifier: [MASK] ; head: pact
merger	pact	topical	mask_head	modifier: merger ; head: [MASK]
peace	pact	topical	full	modifier: peace ; head: pact
peace	pact	topical	mask_modifier	modifier: [MASK] ; head: pact
peace	pact	topical	mask_head	modifier: peace ; head: [MASK]
security	pact	topical	full	modifier: security ; head: pact
security	pact	topical	mask_modifier	modifier: [MASK] ; head: pact
security	pact	topical	mask_head	modifier: security ; head: [MASK]
solidarity	pact	topical	full	modifier: solidarity ; head: pact
solidarity	pact	topical	mask_modifier	modifier: [MASK] ; head: pact
solidarity	pact	topical	mask_head	modifier: solidarity ; head: [MASK]
debt	settlement	topical	full	modifier: debt ; head: settlement
debt	settlement	topical	mask_modifier	modifier: [MASK] ; head: settlement
debt	settlement	topical	mask_head	modifier: debt ; head: [MASK]
pay	settlement	topical	full	modifier: pay ; head: settlement
pay	settlement	topical	mask_modifier	modifier: [MASK] ; head: settlement
pay	settlement	topical	mask_head	modifier: pay ; head: [MASK]
rate	settlement	topical	full	modifier: rate ; head: settlement
rate	settlement	topical	mask_modifier	modifier: [MASK] ; head: settlement
rate	settlement	topical	mask_head	modifier: rate ; head: [MASK]
investor	money	owner_emp_use	full	modifier: investor ; head: money
investor	money	owner_emp_use	mask_modifier	modifier: [MASK] ; head: money
investor	money	owner_emp_use	mask_head	modifier: investor ; head: [MASK]
customer	money	owner_emp_use	full	modifier: customer ; head: money
customer	money	owner_emp_use	mask_modifier	modifier: [MASK] ; head: money
customer	money	owner_emp_use	mask_head	modifier: customer ; head: [MASK]
cowgirl	hat	owner_emp_use	full	modifier: cowgirl ; head: hat
cowgirl	hat	owner_emp_use	mask_modifier	modifier: [MASK] ; head: hat
cowgirl	hat	owner_emp_use	mask_head	modifier: cowgirl ; head: [MASK]
airport	debt	owner_emp_use	full	modifier: airport ; head: debt
airport	debt	owner_emp_use	mask_modifier	modifier: [MASK] ; head: debt
airport	debt	owner_emp_use	mask_head	modifier: airport ; head: [MASK]
developer	debt	owner_emp_use	full	modifier: developer ; head: debt
developer	debt	owner_emp_use	mask_modifier	modifier: [MASK] ; head: debt
developer	debt	owner_emp_use	mask_head	modifier: developer ; head: [MASK]
partnership	debt	owner_emp_use	full	modifier: partnership ; head: debt
partnership	debt	owner_emp_use	mask_modifier	modifier: [MASK] ; head: debt
partnership	debt	owner_emp_use	mask_head	modifier: partnership ; head: [MASK]
clan	compound	owner_emp_use	full	modifier: clan ; head: compound
clan	compound	owner_emp_use	mask_modifier	modifier: [MASK] ; head: compound
clan	compound	owner_emp_use	mask_head	modifier: clan ; head: [MASK]
clan	property	owner_emp_use	full	modifier: clan ; head: property
clan	property	owner_emp_use	mask_modifier	modifier: [MASK] ; head: property
clan	property	owner_emp_use	mask_head	modifier: clan ; head: [MASK]
fleet	headquarters	owner_emp_use	full	modifier: fleet ; head: headquarters
fleet	headquarters	owner_emp_use	mask_modifier	modifier: [MASK] ; head: headquarters
fleet	headquarters	owner_emp_use	mask_head	modifier: fleet ; head: [MASK]
grandmother	house	owner_emp_use	full	modifier: grandmother ; head: house
grandmother	house	owner_emp_use	mask_modifier	modifier: [MASK] ; head: house
grandmother	house	owner_emp_use	mask_head	modifier: grandmother ; head: [MASK]
brewery	vat	owner_emp_use	full	modifier: brewery ; head: vat
brewery	vat	owner_emp_use	mask_modifier	modifier: [MASK] ; head: vat
brewery	vat	owner_emp_use	mask_head	modifier: brewery ; head: [MASK]
police	lot	owner_emp_use	full	modifier: police ; head: lot
police	lot	owner_emp_use	mask_modifier	modifier: [MASK] ; head: lot
police	lot	owner_emp_use	mask_head	modifier: police ; head: [MASK]
company	store	owner_emp_use	full	modifier: company ; head: store
company	store	owner_emp_use	mask_modifier	modifier: [MASK] ; head: store
company	store	owner_emp_use	mask_head	modifier: company ; head: [MASK]
company	automobile	owner_emp_use	full	modifier: company ; head: automobile
company	automobile	owner_emp_use	mask_modifier	modifier: [MASK] ; head: automobile
company	automobile	owner_emp_use	mask_head	modifier: company ; head: [MASK]
company	property	owner_emp_use	full	modifier: company ; head: property
company	property	owner_emp_use	mask_modifier	modifier: [MASK] ; head: property
company	property	owner_emp_use	mask_head	modifier: company ; head: [MASK]
company	policy	owner_emp_use	full	modifier: company ; head: policy
company	policy	owner_emp_use	mask_modifier	modifier: [MASK] ; head: policy
company	policy	owner_emp_use	mask_head	modifier: company ; head: [MASK]
company	plan	owner_emp_use	full	modifier: company ; head: plan
company	plan	owner_emp_use	mask_modifier	modifier: [MASK] ; head: plan
company	plan	owner_emp_use	mask_head	modifier: company ; head: [MASK]
company	fund	owner_emp_use	full	modifier: company ; head: fund
company	fund	owner_emp_use	mask_modifier	modifier: [MASK] ; head: fund
company	fund	owner_emp_use	mask_head	modifier: company ; head: [MASK]
company	tradition	owner_emp_use	full	modifier: company ; head: tradition
company	tradition	owner_emp_use	mask_modifier	modifier: [MASK] ; head: tradition
company	tradition	owner_emp_use	mask_head	modifier: company ; head: [MASK]
company	money	owner_emp_use	full	modifier: company ; head: money
company	money	owner_emp_use	mask_modifier	modifier: [MASK] ; head: money
company	money	owner_emp_use	mask_head	modifier: company ; head: [MASK]
company	debt	owner_emp_use	full	modifier: company ; head: debt
company	debt	owner_emp_use	mask_modifier	modifier: [MASK] ; head: debt
company	debt	owner_emp_use	mask_head	modifier: company ; head: [MASK]
company	car	owner_emp_use	full	modifier: company ; head: car
company	car	owner_emp_use	mask_modifier	modifier: [MASK] ; head: car
company	car	owner_emp_use	mask_head	modifier: company ; head: [MASK]
executive	duty	owner_emp_use	full	modifier: executive ; head: duty
executive	duty	owner_emp_use	mask_modifier	modifier: [MASK] ; head: duty
executive	duty	owner_emp_use	mask_head	modifier: executive ; head: [MASK]
guerrilla	base	owner_emp_use	full	modifier: guerrilla ; head: base
guerrilla	base	owner_emp_use	mask_modifier	modifier: [MASK] ; head: base
guerrilla	base	owner_emp_use	mask_head	modifier: guerrilla ; head: [MASK]
hotel	property	owner_emp_use	full	modifier: hotel ; head: property
hotel	property	owner_emp_use	mask_modifier	modifier: [MASK] ; head: property
hotel	property	owner_emp_use	mask_head	modifier: hotel ; head: [MASK]
merchant	fleet	owner_emp_use	full	modifier: merchant ; head: fleet
merchant	fleet	owner_emp_use	mask_modifier	modifier: [MASK] ; head: fleet
merchant	fleet	owner_emp_use	mask_head	modifier: merchant ; head: [MASK]
merchant	vessel	owner_emp_use	full	modifier: merchant ; head: vessel
merchant	vessel	owner_emp_use	mask_modifier	modifier: [MASK] ; head: vessel
merchant	vessel	owner_emp_use	mask_head	modifier: merchant ; head: [MASK]
museum	collection	owner_emp_use	full	modifier: museum ; head: collection
museum	collection	owner_emp_use	mask_modifier	modifier: [MASK] ; head: collection
museum	collection	owner_emp_use	mask_head	modifier: museum ; head: [MASK]
opposition	stronghold	owner_emp_use	full	modifier: opposition ; head: stronghold
opposition	stronghold	owner_emp_use	mask_modifier	modifier: [MASK] ; head: stronghold
opposition	stronghold	owner_emp_use	mask_head	modifier: opposition ; head: [MASK]
party	plan	owner_emp_use	full	modifier: party ; head: plan
party	plan	owner_emp_use	mask_modifier	modifier: [MASK] ; head: plan
party	plan	owner_emp_use	mask_head	modifier: party ; head: [MASK]
party	platform	owner_emp_use	full	modifier: party ; head: platform
party	platform	owner_emp_use	mask_modifier	modifier: [MASK] ; head: platform
party	platform	owner_emp_use	mask_head	modifier: party ; head: [MASK]
party	machine	owner_emp_use	full	modifier: party ; head: machine
party	machine	owner_emp_use	mask_modifier	modifier: [MASK] ; head: machine
party	machine	owner_emp_use	mask_head	modifier: party ; head: [MASK]
rebel	stronghold	owner_emp_use	full	modifier: rebel ; head: stronghold
rebel	stronghold	owner_emp_use	mask_modifier	modifier: [MASK] ; head: stronghold
rebel	stronghold	owner_emp_use	mask_head	modifier: rebel ; head: [MASK]
server	software	owner_emp_use	full	modifier: server ; head: software
server	software	owner_emp_use	mask_modifier	modifier: [MASK] ; head: software
server	software	owner_emp_use	mask_head	modifier: server ; head: [MASK]
superpower	arsenal	owner_emp_use	full	modifier: superpower ; head: arsenal
superpower	arsenal	owner_emp_use	mask_modifier	modifier: [MASK] ; head: arsenal
superpower	arsenal	owner_emp_use	mask_head	modifier: superpower ; head: [MASK]
team	car	owner_emp_use	full	modifier: team ; head: car
team	car	owner_emp_use	mask_modifier	modifier: [MASK] ; head: car
team	car	owner_emp_use	mask_head	modifier: team ; head: [MASK]
troop	home	owner_emp_use	full	modifier: troop ; head: home
troop	home	owner_emp_use	mask_modifier	modifier: [MASK] ; head: home
troop	home	owner_emp_use	mask_head	modifier: troop ; head: [MASK]
dam	area	containment	full	modifier: dam ; head: area
dam	area	containment	mask_modifier	modifier: [MASK] ; head: area
dam	area	containment	mask_head	modifier: dam ; head: [MASK]
airport	area	containment	full	modifier: airport ; head: area
airport	area	containment	mask_modifier	modifier: [MASK] ; head: area
airport	area	containment	mask_head	modifier: airport ; head: [MASK]
city	area	containment	full	modifier: city ; head: area
city	area	containment	mask_modifier	modifier: [MASK] ; head: area
city	area	containment	mask_head	modifier: city ; head: [MASK]
crop	area	containment	full	modifier: crop ; head: area
crop	area	containment	mask_modifier	modifier: [MASK] ; head: area
crop	area	containment	mask_head	modifier: crop ; head: [MASK]
garage	area	containment	full	modifier: garage ; head: area
garage	area	containment	mask_modifier	modifier: [MASK] ; head: area
garage	area	containment	mask_head	modifier: garage ; head: [MASK]
harbor	area	containment	full	modifier: harbor ; head: area
harbor	area	containment	mask_modifier	modifier: [MASK] ; head: area
harbor	area	containment	mask_head	modifier: harbor ; head: [MASK]
home	area	containment	full	modifier: home ; head: area
home	area	containment	mask_modifier	modifier: [MASK] ; head: area
home	area	containment	mask_head	modifier: home ; head: [MASK]
jungle	area	containment	full	modifier: jungle ; head: area
jungle	area	containment	mask_modifier	modifier: [MASK] ; head: area
jungle	area	containment	mask_head	modifier: jungle ; head: [MASK]
lake	area	containment	full	modifier: lake ; head: area
lake	area	containment	mask_modifier	modifier: [MASK] ; head: area
lake	area	containment	mask_head	modifier: lake ; head: [MASK]
metro	area	containment	full	modifier: metro ; head: area
metro	area	containment	mask_modifier	modifier: [MASK] ; head: area
metro	area	containment	mask_head	modifier: metro ; head: [MASK]
mountain	area	containment	full	modifier: mountain ; head: area
mountain	area	containment	mask_modifier	modifier: [MASK] ; head: area
mountain	area	containment	mask_head	modifier: mountain ; head: [MASK]
reservoir	area	containment	full	modifier: reservoir ; head: area
reservoir	area	containment	mask_modifier	modifier: [MASK] ; head: area
reservoir	area	containment	mask_head	modifier: reservoir ; head: [MASK]
valley	area	containment	full	modifier: valley ; head: area
valley	area	containment	mask_modifier	modifier: [MASK] ; head: area
valley	area	containment	mask_head	modifier: valley ; head: [MASK]
water	area	containment	full	modifier: water ; head: area
water	area	containment	mask_modifier	modifier: [MASK] ; head: area
water	area	containment	mask_head	modifier: water ; head: [MASK]
wilderness	area	containment	full	modifier: wilderness ; head: area
wilderness	area	containment	mask_modifier	modifier: [MASK] ; head: area
wilderness	area	containment	mask_head	modifier: wilderness ; head: [MASK]
accident	site	containment	full	modifier: accident ; head: site
accident	site	containment	mask_modifier	modifier: [MASK] ; head: site
accident	site	containment	mask_head	modifier: accident ; head: [MASK]
airport	site	containment	full	modifier: airport ; head: site
airport	site	containment	mask_modifier	modifier: [MASK] ; head: site
airport	site	containment	mask_head	modifier: airport ; head: [MASK]
blast	site	containment	full	modifier: blast ; head: site
blast	site	containment	mask_modifier	modifier: [MASK] ; head: site
blast	site	containment	mask_head	modifier: blast ; head: [MASK]
